,NCESID,StudentTestID,StudentLocalID,StudentGradeLevel,TestDate,TestName,TestTypeName,TestSubjectName,TestGradeLevel,Score1Label,Score1Type,Score1Value,Score2Label,Score2Type,Score2Value,Score3Label,Score3Type,Score3Value
3289,373737,1806189,,7,April 1,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4 - P,Scaled Score,Scale,252.0,CPI,Scale,100.0
3290,373737,1806189,,7,May 1,MCAS,MCAS Math,Math,7,Performance Level,Level,3 - NI,Scaled Score,Scale,238.0,CPI,Scale,75.0
3291,373737,1765891,,7,April 1,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4 - P,Scaled Score,Scale,252.0,CPI,Scale,100.0
3292,373737,1765891,,7,May 1,MCAS,MCAS Math,Math,7,Performance Level,Level,4 - P,Scaled Score,Scale,252.0,CPI,Scale,100.0
3293,373737,1698521,,7,April 1,MCAS,MCAS ELA,ELA,7,Performance Level,Level,5 - A,Scaled Score,Scale,262.0,CPI,Scale,100.0
3294,373737,1698521,,7,May 1,MCAS,MCAS Math,Math,7,Performance Level,Level,5 - A,Scaled Score,Scale,268.0,CPI,Scale,100.0
3295,373737,1856496,,7,April 1,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4 - P,Scaled Score,Scale,252.0,CPI,Scale,100.0
3296,373737,1856496,,7,May 1,MCAS,MCAS Math,Math,7,Performance Level,Level,5 - A,Scaled Score,Scale,262.0,CPI,Scale,100.0
3297,373737,1363190,,7,April 1,MCAS,MCAS ELA,ELA,7,Performance Level,Level,5 - A,Scaled Score,Scale,264.0,CPI,Scale,100.0
3298,373737,1363190,,7,May 1,MCAS,MCAS Math,Math,7,Performance Level,Level,5 - A,Scaled Score,Scale,272.0,CPI,Scale,100.0
3299,373737,1618630,,7,April 1,MCAS,MCAS ELA,ELA,7,Performance Level,Level,3 - NI,Scaled Score,Scale,238.0,CPI,Scale,75.0
3300,373737,1618630,,7,May 1,MCAS,MCAS Math,Math,7,Performance Level,Level,2 - W,Scaled Score,Scale,218.0,CPI,Scale,25.0
3301,373737,1262567,,7,April 1,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4 - P,Scaled Score,Scale,252.0,CPI,Scale,100.0
3302,373737,1262567,,7,May 1,MCAS,MCAS Math,Math,7,Performance Level,Level,4 - P,Scaled Score,Scale,244.0,CPI,Scale,100.0
3303,373737,1381401,,7,April 1,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4 - P,Scaled Score,Scale,256.0,CPI,Scale,100.0
3304,373737,1381401,,7,May 1,MCAS,MCAS Math,Math,7,Performance Level,Level,3 - NI,Scaled Score,Scale,238.0,CPI,Scale,75.0
3305,373737,1928657,,7,April 1,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4 - P,Scaled Score,Scale,252.0,CPI,Scale,100.0
3306,373737,1928657,,7,May 1,MCAS,MCAS Math,Math,7,Performance Level,Level,4 - P,Scaled Score,Scale,244.0,CPI,Scale,100.0
3307,373737,1438733,,7,April 1,MCAS,MCAS ELA,ELA,7,Performance Level,Level,2 - W,Scaled Score,Scale,212.0,CPI,Scale,25.0
3308,373737,1438733,,7,May 1,MCAS,MCAS Math,Math,7,Performance Level,Level,2 - W,Scaled Score,Scale,212.0,CPI,Scale,25.0
3309,373737,1111101,,7,April 1,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4 - P,Scaled Score,Scale,250.0,CPI,Scale,100.0
3310,373737,1111101,,7,May 1,MCAS,MCAS Math,Math,7,Performance Level,Level,4 - P,Scaled Score,Scale,248.0,CPI,Scale,100.0
3311,373737,1582164,,7,April 1,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4 - P,Scaled Score,Scale,258.0,CPI,Scale,100.0
3312,373737,1582164,,7,May 1,MCAS,MCAS Math,Math,7,Performance Level,Level,3 - NI,Scaled Score,Scale,234.0,CPI,Scale,75.0
3313,373737,1715356,,7,April 1,MCAS,MCAS ELA,ELA,7,Performance Level,Level,2 - W,Scaled Score,Scale,218.0,CPI,Scale,25.0
3314,373737,1715356,,7,May 1,MCAS,MCAS Math,Math,7,Performance Level,Level,2 - W,Scaled Score,Scale,216.0,CPI,Scale,25.0
3315,373737,1757089,,7,April 1,MCAS,MCAS ELA,ELA,7,Performance Level,Level,3 - NI,Scaled Score,Scale,228.0,CPI,Scale,50.0
3316,373737,1757089,,7,May 1,MCAS,MCAS Math,Math,7,Performance Level,Level,2 - W,Scaled Score,Scale,214.0,CPI,Scale,25.0
3317,373737,1398380,,7,April 1,MCAS,MCAS ELA,ELA,7,Performance Level,Level,5 - A,Scaled Score,Scale,264.0,CPI,Scale,100.0
3318,373737,1398380,,7,May 1,MCAS,MCAS Math,Math,7,Performance Level,Level,4 - P,Scaled Score,Scale,252.0,CPI,Scale,100.0
3319,373737,1741485,,7,April 1,MCAS,MCAS ELA,ELA,7,Performance Level,Level,3 - NI,Scaled Score,Scale,238.0,CPI,Scale,75.0
3320,373737,1741485,,7,May 1,MCAS,MCAS Math,Math,7,Performance Level,Level,3 - NI,Scaled Score,Scale,236.0,CPI,Scale,75.0
3321,373737,1024673,,7,April 1,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4 - P,Scaled Score,Scale,256.0,CPI,Scale,100.0
3322,373737,1024673,,7,May 1,MCAS,MCAS Math,Math,7,Performance Level,Level,3 - NI,Scaled Score,Scale,226.0,CPI,Scale,50.0
3323,373737,1098782,,7,April 1,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4 - P,Scaled Score,Scale,250.0,CPI,Scale,100.0
3324,373737,1098782,,7,May 1,MCAS,MCAS Math,Math,7,Performance Level,Level,4 - P,Scaled Score,Scale,250.0,CPI,Scale,100.0
3325,373737,1148951,,7,April 1,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4 - P,Scaled Score,Scale,248.0,CPI,Scale,100.0
3326,373737,1148951,,7,May 1,MCAS,MCAS Math,Math,7,Performance Level,Level,4 - P,Scaled Score,Scale,258.0,CPI,Scale,100.0
3327,373737,1928417,,7,April 1,MCAS,MCAS ELA,ELA,7,Performance Level,Level,3 - NI,Scaled Score,Scale,236.0,CPI,Scale,75.0
3328,373737,1928417,,7,May 1,MCAS,MCAS Math,Math,7,Performance Level,Level,2 - W,Scaled Score,Scale,218.0,CPI,Scale,25.0
3329,373737,1474286,,7,April 1,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4 - P,Scaled Score,Scale,252.0,CPI,Scale,100.0
3330,373737,1474286,,7,May 1,MCAS,MCAS Math,Math,7,Performance Level,Level,4 - P,Scaled Score,Scale,248.0,CPI,Scale,100.0
3331,373737,1134100,,7,April 1,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4 - P,Scaled Score,Scale,252.0,CPI,Scale,100.0
3332,373737,1134100,,7,May 1,MCAS,MCAS Math,Math,7,Performance Level,Level,4 - P,Scaled Score,Scale,240.0,CPI,Scale,100.0
3333,373737,1003880,,7,April 1,MCAS,MCAS ELA,ELA,7,Performance Level,Level,3 - NI,Scaled Score,Scale,232.0,CPI,Scale,75.0
3334,373737,1003880,,7,May 1,MCAS,MCAS Math,Math,7,Performance Level,Level,2 - W,Scaled Score,Scale,216.0,CPI,Scale,25.0
3335,373737,1798549,,7,April 1,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4 - P,Scaled Score,Scale,252.0,CPI,Scale,100.0
3336,373737,1798549,,7,May 1,MCAS,MCAS Math,Math,7,Performance Level,Level,3 - NI,Scaled Score,Scale,232.0,CPI,Scale,75.0
3337,373737,1972143,,7,April 1,MCAS,MCAS ELA,ELA,7,Performance Level,Level,5 - A,Scaled Score,Scale,260.0,CPI,Scale,100.0
3338,373737,1972143,,7,May 1,MCAS,MCAS Math,Math,7,Performance Level,Level,4 - P,Scaled Score,Scale,258.0,CPI,Scale,100.0
3339,373737,1079278,,7,April 1,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4 - P,Scaled Score,Scale,246.0,CPI,Scale,100.0
3340,373737,1079278,,7,May 1,MCAS,MCAS Math,Math,7,Performance Level,Level,4 - P,Scaled Score,Scale,240.0,CPI,Scale,100.0
3341,373737,1319871,,7,April 1,MCAS,MCAS ELA,ELA,7,Performance Level,Level,3 - NI,Scaled Score,Scale,228.0,CPI,Scale,50.0
3342,373737,1319871,,7,May 1,MCAS,MCAS Math,Math,7,Performance Level,Level,2 - W,Scaled Score,Scale,212.0,CPI,Scale,25.0
3343,373737,1296726,,7,April 1,MCAS,MCAS ELA,ELA,7,Performance Level,Level,5 - A,Scaled Score,Scale,260.0,CPI,Scale,100.0
3344,373737,1296726,,7,May 1,MCAS,MCAS Math,Math,7,Performance Level,Level,5 - A,Scaled Score,Scale,260.0,CPI,Scale,100.0
3345,373737,1167844,,7,April 1,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4 - P,Scaled Score,Scale,244.0,CPI,Scale,100.0
3346,373737,1167844,,7,May 1,MCAS,MCAS Math,Math,7,Performance Level,Level,2 - W,Scaled Score,Scale,218.0,CPI,Scale,25.0
3347,373737,1087165,,7,April 1,MCAS,MCAS ELA,ELA,7,Performance Level,Level,4 - P,Scaled Score,Scale,244.0,CPI,Scale,100.0
3348,373737,1087165,,7,May 1,MCAS,MCAS Math,Math,7,Performance Level,Level,4 - P,Scaled Score,Scale,246.0,CPI,Scale,100.0
3349,373737,1368880,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,2 - W,Scaled Score,Scale,216.0,CPI,Scale,25.0
3350,373737,1368880,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,2 - W,Scaled Score,Scale,208.0,CPI,Scale,0.0
3351,373737,1229775,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,5 - A,Scaled Score,Scale,268.0,CPI,Scale,100.0
3352,373737,1229775,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,4 - P,Scaled Score,Scale,254.0,CPI,Scale,100.0
3353,373737,1229775,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,4 - P,Scaled Score,Scale,246.0,CPI,Scale,100.0
3354,373737,1774334,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,2 - W,Scaled Score,Scale,218.0,CPI,Scale,25.0
3355,373737,1774334,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,2 - W,Scaled Score,Scale,218.0,CPI,Scale,25.0
3356,373737,1774334,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,2 - W,Scaled Score,Scale,216.0,CPI,Scale,25.0
3357,373737,1602067,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,258.0,CPI,Scale,100.0
3358,373737,1602067,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,4 - P,Scaled Score,Scale,250.0,CPI,Scale,100.0
3359,373737,1602067,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,3 - NI,Scaled Score,Scale,232.0,CPI,Scale,75.0
3360,373737,1592756,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,244.0,CPI,Scale,100.0
3361,373737,1592756,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,220.0,CPI,Scale,50.0
3362,373737,1592756,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,2 - W,Scaled Score,Scale,218.0,CPI,Scale,25.0
3363,373737,1780483,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,3 - NI,Scaled Score,Scale,238.0,CPI,Scale,75.0
3364,373737,1780483,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,228.0,CPI,Scale,50.0
3365,373737,1780483,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,2 - W,Scaled Score,Scale,218.0,CPI,Scale,25.0
3366,373737,1854829,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,254.0,CPI,Scale,100.0
3367,373737,1854829,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,4 - P,Scaled Score,Scale,252.0,CPI,Scale,100.0
3368,373737,1854829,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,3 - NI,Scaled Score,Scale,238.0,CPI,Scale,75.0
3369,373737,1008068,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,240.0,CPI,Scale,100.0
3370,373737,1008068,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,2 - W,Scaled Score,Scale,214.0,CPI,Scale,25.0
3371,373737,1008068,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,3 - NI,Scaled Score,Scale,232.0,CPI,Scale,75.0
3372,373737,1510801,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,248.0,CPI,Scale,100.0
3373,373737,1510801,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,224.0,CPI,Scale,50.0
3374,373737,1510801,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,4 - P,Scaled Score,Scale,242.0,CPI,Scale,100.0
3375,373737,1453557,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,248.0,CPI,Scale,100.0
3376,373737,1453557,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,4 - P,Scaled Score,Scale,256.0,CPI,Scale,100.0
3377,373737,1453557,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,4 - P,Scaled Score,Scale,242.0,CPI,Scale,100.0
3378,373737,1904757,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,5 - A,Scaled Score,Scale,266.0,CPI,Scale,100.0
3379,373737,1904757,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,4 - P,Scaled Score,Scale,254.0,CPI,Scale,100.0
3380,373737,1904757,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,4 - P,Scaled Score,Scale,246.0,CPI,Scale,100.0
3381,373737,1892177,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,258.0,CPI,Scale,100.0
3382,373737,1892177,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,2 - W,Scaled Score,Scale,216.0,CPI,Scale,25.0
3383,373737,1892177,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,3 - NI,Scaled Score,Scale,228.0,CPI,Scale,50.0
3384,373737,1192603,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,254.0,CPI,Scale,100.0
3385,373737,1192603,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,236.0,CPI,Scale,75.0
3386,373737,1192603,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,3 - NI,Scaled Score,Scale,222.0,CPI,Scale,50.0
3387,373737,1442105,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,252.0,CPI,Scale,100.0
3388,373737,1442105,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,4 - P,Scaled Score,Scale,248.0,CPI,Scale,100.0
3389,373737,1442105,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,3 - NI,Scaled Score,Scale,228.0,CPI,Scale,50.0
3390,373737,1221666,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,256.0,CPI,Scale,100.0
3391,373737,1221666,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,238.0,CPI,Scale,75.0
3392,373737,1221666,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,3 - NI,Scaled Score,Scale,236.0,CPI,Scale,75.0
3393,373737,1345240,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,5 - A,Scaled Score,Scale,266.0,CPI,Scale,100.0
3394,373737,1345240,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,4 - P,Scaled Score,Scale,258.0,CPI,Scale,100.0
3395,373737,1345240,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,4 - P,Scaled Score,Scale,246.0,CPI,Scale,100.0
3396,373737,1815398,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,250.0,CPI,Scale,100.0
3397,373737,1815398,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,4 - P,Scaled Score,Scale,242.0,CPI,Scale,100.0
3398,373737,1815398,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,3 - NI,Scaled Score,Scale,226.0,CPI,Scale,50.0
3399,373737,1100852,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,244.0,CPI,Scale,100.0
3400,373737,1100852,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,232.0,CPI,Scale,75.0
3401,373737,1100852,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,3 - NI,Scaled Score,Scale,228.0,CPI,Scale,50.0
3402,373737,1746036,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,244.0,CPI,Scale,100.0
3403,373737,1746036,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,4 - P,Scaled Score,Scale,256.0,CPI,Scale,100.0
3404,373737,1746036,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,4 - P,Scaled Score,Scale,242.0,CPI,Scale,100.0
3405,373737,1437649,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,3 - NI,Scaled Score,Scale,236.0,CPI,Scale,75.0
3406,373737,1437649,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,220.0,CPI,Scale,50.0
3407,373737,1437649,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,2 - W,Scaled Score,Scale,214.0,CPI,Scale,25.0
3408,373737,1017836,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,3 - NI,Scaled Score,Scale,232.0,CPI,Scale,75.0
3409,373737,1017836,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,2 - W,Scaled Score,Scale,218.0,CPI,Scale,25.0
3410,373737,1017836,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,3 - NI,Scaled Score,Scale,228.0,CPI,Scale,50.0
3411,373737,1574418,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,252.0,CPI,Scale,100.0
3412,373737,1574418,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,222.0,CPI,Scale,50.0
3413,373737,1574418,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,3 - NI,Scaled Score,Scale,232.0,CPI,Scale,75.0
3414,373737,1390969,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,240.0,CPI,Scale,100.0
3415,373737,1390969,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,224.0,CPI,Scale,50.0
3416,373737,1390969,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,3 - NI,Scaled Score,Scale,224.0,CPI,Scale,50.0
3417,373737,1002578,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,,Scaled Score,Scale,240.0,CPI,Scale,
3418,373737,1002578,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,,Scaled Score,Scale,246.0,CPI,Scale,
3419,373737,1002578,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,,Scaled Score,Scale,220.0,CPI,Scale,
3420,373737,1905792,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,5 - A,Scaled Score,Scale,266.0,CPI,Scale,100.0
3421,373737,1905792,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,4 - P,Scaled Score,Scale,244.0,CPI,Scale,100.0
3422,373737,1905792,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,3 - NI,Scaled Score,Scale,230.0,CPI,Scale,75.0
3423,373737,1501683,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,5 - A,Scaled Score,Scale,260.0,CPI,Scale,100.0
3424,373737,1501683,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,4 - P,Scaled Score,Scale,242.0,CPI,Scale,100.0
3425,373737,1501683,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,4 - P,Scaled Score,Scale,242.0,CPI,Scale,100.0
3426,373737,1690482,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,3 - NI,Scaled Score,Scale,228.0,CPI,Scale,50.0
3427,373737,1690482,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,220.0,CPI,Scale,50.0
3428,373737,1690482,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,4 - P,Scaled Score,Scale,240.0,CPI,Scale,100.0
3429,373737,1493833,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,242.0,CPI,Scale,100.0
3430,373737,1493833,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,4 - P,Scaled Score,Scale,242.0,CPI,Scale,100.0
3431,373737,1493833,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,3 - NI,Scaled Score,Scale,220.0,CPI,Scale,50.0
3432,373737,1219800,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,258.0,CPI,Scale,100.0
3433,373737,1219800,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,5 - A,Scaled Score,Scale,266.0,CPI,Scale,100.0
3434,373737,1219800,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,4 - P,Scaled Score,Scale,242.0,CPI,Scale,100.0
3435,373737,1514774,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,2 - W,Scaled Score,Scale,214.0,CPI,Scale,25.0
3436,373737,1514774,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,220.0,CPI,Scale,50.0
3437,373737,1514774,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,3 - NI,Scaled Score,Scale,220.0,CPI,Scale,50.0
3438,373737,1614082,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,242.0,CPI,Scale,100.0
3439,373737,1614082,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,2 - W,Scaled Score,Scale,218.0,CPI,Scale,25.0
3440,373737,1614082,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,3 - NI,Scaled Score,Scale,222.0,CPI,Scale,50.0
3441,373737,1703888,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,240.0,CPI,Scale,100.0
3442,373737,1703888,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,4 - P,Scaled Score,Scale,246.0,CPI,Scale,100.0
3443,373737,1703888,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,3 - NI,Scaled Score,Scale,228.0,CPI,Scale,50.0
3444,373737,1306265,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,3 - NI,Scaled Score,Scale,232.0,CPI,Scale,75.0
3445,373737,1306265,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,2 - W,Scaled Score,Scale,216.0,CPI,Scale,25.0
3446,373737,1306265,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,3 - NI,Scaled Score,Scale,228.0,CPI,Scale,50.0
3447,373737,1287424,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,252.0,CPI,Scale,100.0
3448,373737,1287424,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,5 - A,Scaled Score,Scale,260.0,CPI,Scale,100.0
3449,373737,1287424,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,3 - NI,Scaled Score,Scale,238.0,CPI,Scale,75.0
3450,373737,1347997,,8,,MCAS,,,8,Performance Level,Level,,Scaled Score,Scale,,CPI,Scale,
3451,373737,1446374,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,248.0,CPI,Scale,100.0
3452,373737,1446374,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,236.0,CPI,Scale,75.0
3453,373737,1446374,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,3 - NI,Scaled Score,Scale,226.0,CPI,Scale,50.0
3454,373737,1712133,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,242.0,CPI,Scale,100.0
3455,373737,1712133,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,228.0,CPI,Scale,50.0
3456,373737,1712133,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,3 - NI,Scaled Score,Scale,226.0,CPI,Scale,50.0
3457,373737,1775795,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,242.0,CPI,Scale,100.0
3458,373737,1775795,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,2 - W,Scaled Score,Scale,212.0,CPI,Scale,25.0
3459,373737,1775795,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,2 - W,Scaled Score,Scale,216.0,CPI,Scale,25.0
3460,373737,1546843,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,2 - W,Scaled Score,Scale,212.0,CPI,Scale,25.0
3461,373737,1546843,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,2 - W,Scaled Score,Scale,204.0,CPI,Scale,0.0
3462,373737,1546843,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,2 - W,Scaled Score,Scale,214.0,CPI,Scale,25.0
3463,373737,1652033,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,4 - P,Scaled Score,Scale,256.0,CPI,Scale,100.0
3464,373737,1652033,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,238.0,CPI,Scale,75.0
3465,373737,1652033,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,3 - NI,Scaled Score,Scale,238.0,CPI,Scale,75.0
3466,373737,1255269,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,5 - A,Scaled Score,Scale,262.0,CPI,Scale,100.0
3467,373737,1255269,,8,May 1,MCAS,MCAS Math,Math,8,Performance Level,Level,3 - NI,Scaled Score,Scale,230.0,CPI,Scale,75.0
3468,373737,1255269,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,3 - NI,Scaled Score,Scale,230.0,CPI,Scale,75.0
3469,373737,1757368,,8,April 1,MCAS,MCAS ELA,ELA,8,Performance Level,Level,5 - A,Scaled Score,Scale,268.0,CPI,Scale,100.0
3470,373737,1757368,,8,June 1,MCAS,MCAS Science,Science,8,Performance Level,Level,3 - NI,Scaled Score,Scale,238.0,CPI,Scale,75.0
